test_id,ref_utterance,ref_utterance_artist,script,type,expected_name,expected_id,asr_pass,e2e_asr_pass,e2e_ref_pass
309294,嘿Siri播放GOT7的歌,GOT7,,,GOT7,802694659,True,True,True
308682,嘿Siri播放Sarah McLachlan的歌,Sarah McLachlan,,,Sarah McLachlan,111192,True,True,True
309359,嘿Siri播放雪瑞兒可洛的歌,雪瑞兒可洛,,,Sheryl Crow,58757,True,True,True
310280,嘿Siri播放The Beach Boys的歌,The Beach Boys,,,The Beach Boys,562555,True,True,True
309343,嘿Siri播放李克勤的歌,李克勤,,,李克勤,368904535,True,False,False
308707,嘿Siri播放朴燦烈的歌,朴燦烈,,,朴燦烈,935192676,True,True,True
310296,嘿Siri播放張敬軒的歌,張敬軒,,,張敬軒,647198652,True,True,True
309825,嘿Siri播放歡樂合唱團的歌,歡樂合唱團,,,Glee Cast,315816847,True,False,False
309292,嘿Siri播放Skylar Grey的歌,Skylar Grey,,,Skylar Grey,403746928,True,True,True
309949,嘿Siri播放土岐麻子的歌,土岐麻子,,,土岐麻子,73378108,True,True,True
308760,嘿Siri播放Idina Menzel的歌,Idina Menzel,,,Idina Menzel,3297504,True,True,True
308802,嘿Siri播放John Newman的歌,John Newman,,,John Newman,649230577,True,True,True
309044,嘿Siri播放陶喆的歌,陶喆,,,陶喆,16789930,True,True,True
309694,嘿Siri播放 天命真女 的歌,Destiny's Child,,,Destiny's Child,634287,True,True,True
310227,嘿Siri播放Yann Tiersen的歌,Yann Tiersen,,,Yann Tiersen,16401316,True,True,True
308861,嘿Siri播放小賈斯汀的歌,小賈斯汀,,,小賈斯汀,320569549,True,False,False
309492,嘿Siri播放國際首席愛樂樂團的歌,國際首席愛樂樂團,,,國際首席愛樂樂團,1207744080,True,True,True
309806,嘿Siri播放Music Together的歌,Music Together,,,Music Together,267555327,True,True,True
308410,嘿Siri播放Foster the People的歌,Foster the People,,,Foster the People,414023649,True,True,True
310292,嘿Siri播放OneRepublic的歌,OneRepublic,,,OneRepublic,260414340,True,True,True
309565,嘿Siri播放Kisum的歌,Kisum,,,키썸,878969509,True,False,False
309104,嘿Siri播放Oasis的歌,Oasis,,,Oasis,512633,True,True,True
309725,嘿Siri播放倫敦愛樂樂團的歌,倫敦愛樂樂團,,,倫敦愛樂樂團,498052,True,True,True
308765,嘿Siri播放香香的歌,香香,,,香香,955401779,True,True,True
309957,嘿Siri播放The Cardigans的歌,The Cardigans,,,The Cardigans,259828,True,True,True
309042,嘿Siri播放龍飄飄的歌,龍飄飄,,,龍飄飄,777512063,True,True,True
308614,嘿Siri播放陳粒的歌,陳粒,,,陳粒,1138469250,True,True,True
309329,嘿Siri播放邱勝翊的歌,邱勝翊,,,邱勝翊,462254016,True,True,True
309754,嘿Siri播放信樂團的歌,信樂團,,,信樂團,820255331,True,True,True
309242,嘿Siri播放JOY的歌,JOY,,,JOY,510902856,True,True,True
309549,嘿Siri播放Shania Twain的歌,Shania Twain,,,Shania Twain,129974,True,True,True
308822,嘿Siri播放聶琳的歌,聶琳,,,聶琳,510862505,True,True,True
309615,嘿Siri播放Michael Giacchino的歌,Michael Giacchino,,,Michael Giacchino,27462369,True,True,True
309209,嘿Siri播放蘇志燮的歌,蘇志燮,,,蘇志燮,512158850,True,True,True
308836,嘿Siri播放Super Simple Songs的歌,Super Simple Songs,,,Super Simple Songs,1220065281,True,True,True
306623,嘿Siri播放MK的歌,MK,,,MK,63097617,True,True,True
308379,嘿Siri播放莊心妍的歌,莊心妍,,,莊心妍,928329959,True,True,True
309528,嘿Siri播放Becky G的歌,Becky G,,,Becky G,550411604,True,True,True
309772,嘿Siri播放David Garrett的歌,David Garrett,,,David Garrett,4698889,True,True,True
310281,嘿Siri播放韓紅的歌,韓紅,,,韓紅,217321239,True,True,True
309992,嘿Siri播放Fall Out Boy的歌,Fall Out Boy,,,Fall Out Boy,28673423,True,True,True
308384,嘿Siri播放劉德華的歌,劉德華,,,劉德華,19345683,True,True,True
310309,嘿Siri播放朱宗慶打擊樂團的歌,朱宗慶打擊樂團,,,朱宗慶打擊樂團,641045469,True,True,True
310077,嘿Siri播放Glass Animals的歌,Glass Animals,,,Glass Animals,528928008,True,True,True
309276,嘿Siri播放will.i.am的歌,will.i.am,,,will.i.am,3495273,True,True,True
308942,嘿Siri播放郁可唯的歌,郁可唯,,,郁可唯,369227516,True,True,True
308445,嘿Siri播放Diplo的歌,Diplo,,,Diplo,4527097,True,False,False
309022,嘿Siri播放Feist的歌,Feist,,,Feist,13453308,True,True,True
310215,嘿Siri播放Arlissa的歌,Arlissa,,,Arlissa,553435139,True,True,True
309662,嘿Siri播放鳳凰傳奇的歌,鳳凰傳奇,,,鳳凰傳奇,478745331,True,True,True
309883,嘿Siri播放Wayne Gratz的歌,Wayne Gratz,,,Wayne Gratz,16458481,True,True,True
310108,嘿Siri播放Robyn的歌,Robyn,,,Robyn,535211,True,True,True
309138,嘿Siri播放DJ Snake的歌,DJ Snake,,,DJ Snake,125742557,True,True,True
309450,嘿Siri播放辛曉琪的歌,辛曉琪,,,辛曉琪,152417217,True,True,True
308382,嘿Siri播放蛋堡的歌,蛋堡,,,蛋堡,403689551,True,True,True
308546,嘿Siri播放Alessia Cara的歌,Alessia Cara,,,Alessia Cara,991444375,True,True,True
308569,嘿Siri播放游鴻明的歌,游鴻明,,,游鴻明,158190532,True,True,True
308363,嘿Siri播放韋禮安的歌,韋禮安,,,韋禮安,441921723,True,True,True
309264,嘿Siri播放黎明的歌,黎明,,,黎明,41756143,True,True,True
309993,嘿Siri播放金范秀的歌,金范秀,,,金范秀,549055025,True,True,True
310023,嘿Siri播放蔣卓嘉的歌,蔣卓嘉,,,蔣卓嘉,741988446,True,True,True
308462,嘿Siri播放The Big 鋼琴的歌,The Big 鋼琴,,,The Big 鋼琴,621756366,True,True,True
309674,嘿Siri播放甄妮的歌,甄妮,,,甄妮,320005684,True,True,True
308607,嘿Siri播放周傳雄的歌,周傳雄,,,周傳雄,41867774,True,True,True
310235,嘿Siri播放胡立歐的歌,胡立歐,,,胡立歐,540287,True,True,True
309982,嘿Siri播放Omi的歌,Omi,,,Omi,960750491,True,True,True
308867,嘿Siri播放A Great Big World的歌,A Great Big World,,,A Great Big World,569333045,True,True,True
309688,嘿Siri播放劉惜君的歌,劉惜君,,,劉惜君,411430517,True,True,True
308797,嘿Siri播放Kim Na Young的歌,Kim Na Young,,,Kim Na Young,533032420,True,True,True
308731,嘿Siri播放Céline Dion的歌,Céline Dion,,,Céline Dion,63729,True,True,True
309870,嘿Siri播放孫子涵的歌,孫子涵,,,孫子涵,892276680,True,True,True
310165,嘿Siri播放Dua Lipa的歌,Dua Lipa,,,Dua Lipa,1031397873,True,True,True
310179,嘿Siri播放Lawson的歌,Lawson,,,Lawson,2627885,True,True,True
309693,嘿Siri播放安心亞的歌,安心亞,,,安心亞,875198478,True,True,True
309017,嘿Siri播放糯米糰的歌,糯米糰,,,糯米糰,254549288,True,True,True
309978,嘿Siri播放羅志祥的歌,羅志祥,,,羅志祥,448253585,True,True,True
309652,嘿Siri播放 卡莉怪妞 的歌,Kyary Pamyu Pamyu,,,Kyary Pamyu Pamyu,448331160,True,False,True
309312,嘿Siri播放太妍的歌,太妍,,,太妍,435966642,True,True,True
309184,嘿Siri播放亨利·傑克曼的歌,亨利·傑克曼,,,亨利·傑克曼,209087057,True,True,True
309700,嘿Siri播放鹿晗的歌,鹿晗,,,鹿晗,1039367382,True,True,True
308634,嘿Siri播放Diana Ross的歌,Diana Ross,,,Diana Ross,47566,True,True,True
310244,嘿Siri播放小球的歌,小球,,,小球,1207388343,True,True,True
308908,嘿Siri播放陳彥允的歌,陳彥允,,,陳彥允,880776292,True,True,True
308716,嘿Siri播放Mike Perry的歌,Mike Perry,,,Mike Perry,214891583,True,True,True
308478,嘿Siri播放Music Box的歌,Music Box,,,Music Box,259511690,True,True,True
308715,嘿Siri播放Jax Jones的歌,Jax Jones,,,Jax Jones,781088995,True,True,True
309818,嘿Siri播放Lasse Lindh的歌,Lasse Lindh,,,Lasse Lindh,5179595,True,True,True
309183,嘿Siri播放Cyndi Lauper的歌,Cyndi Lauper,,,Cyndi Lauper,59291142,True,True,True
308435,嘿Siri播放麻吉弟弟的歌,麻吉弟弟,,,麻吉弟弟 MACHI DIDI,1287533810,True,False,False
309613,嘿Siri播放秋山公良的歌,秋山公良,,,秋山公良,181735665,True,True,True
309893,嘿Siri播放Alesso的歌,Alesso,,,Alesso,432464201,True,True,True
309211,嘿Siri播放Jaden Smith的歌,Jaden Smith,,,Jaden Smith,280708839,True,True,True
309686,嘿Siri播放錦繡二重唱的歌,錦繡二重唱,,,錦繡二重唱,160747872,True,True,True
310106,嘿Siri播放MONKEY MAJIK的歌,MONKEY MAJIK,,,MONKEY MAJIK,93093570,True,True,True
309610,嘿Siri播放Austyn Johnson的歌,Austyn Johnson,,,Austyn Johnson,1299844952,True,True,True
309937,嘿Siri播放許嵩的歌,許嵩,,,許嵩,601736777,True,True,True
308693,嘿Siri播放Rita Ora的歌,Rita Ora,,,Rita Ora,355898104,True,True,True
309856,嘿Siri播放蘇盈之的歌,蘇盈之,,,蘇盈之,759959369,True,True,True
309197,嘿Siri播放Stars的歌,Stars,,,Stars,336944256,True,True,True
309532,嘿Siri播放吳映潔的歌,吳映潔,,,吳映潔,895314237,True,True,True
308781,嘿Siri播放陳綺貞的歌,陳綺貞,,,陳綺貞,462564117,True,True,True
310083,嘿Siri播放斯維亞托斯拉夫·里赫特的歌,斯維亞托斯拉夫·里赫特,,,斯維亞托斯拉夫·里赫特,279594,True,True,True
308412,嘿Siri播放法蘭黛樂團的歌,法蘭黛樂團,,,法蘭黛樂團,541840967,True,True,True
309176,嘿Siri播放Snakehips的歌,Snakehips,,,Snakehips,974255216,True,True,True
308945,嘿Siri播放八三夭的歌,八三夭,,,八三夭,904192340,True,True,True
310139,嘿Siri播放雷光夏的歌,雷光夏,,,雷光夏,312506169,True,True,True
309910,嘿Siri播放Juju的歌,Juju,,,Juju,3821489,True,True,True
308399,嘿Siri播放李權哲的歌,李權哲,,,李權哲,1103128620,True,True,True
308955,嘿Siri播放Tinie Tempah的歌,Tinie Tempah,,,Tinie Tempah,250081539,True,True,True
308436,嘿Siri播放Clean Bandit的歌,Clean Bandit,,,Clean Bandit,463049461,True,True,True
309214,嘿Siri播放Machine Gun Kelly的歌,Machine Gun Kelly,,,Machine Gun Kelly,1308317898,True,True,True
308449,嘿Siri播放許美靜的歌,許美靜,,,許美靜,216595236,True,True,True
309398,嘿Siri播放樂童音樂家的歌,樂童音樂家,,,樂童音樂家,747306596,True,True,True
309698,嘿Siri播放絢香的歌,絢香,,,絢香,121061666,True,True,True
308455,嘿Siri播放克里斯汀·貝爾的歌,克里斯汀·貝爾,,,克里斯汀·貝爾,214552914,True,True,True
310265,嘿Siri播放Machine Gun Kelly的歌,Machine Gun Kelly,,,Machine Gun Kelly,465954501,True,True,True
309553,嘿Siri播放Meghan Trainor的歌,Meghan Trainor,,,Meghan Trainor,348580754,True,True,True
308639,嘿Siri播放Madison Beer的歌,Madison Beer,,,Madison Beer,696146587,True,True,True
309787,嘿Siri播放洪安妮的歌,洪安妮,,,洪安妮,1325507771,True,True,True
309502,嘿Siri播放倪安東的歌,倪安東,,,倪安東,648198526,True,True,True
308479,嘿Siri播放劉佳的歌,劉佳,,,劉佳,569333989,True,True,True
308910,嘿Siri播放龍俊亨的歌,龍俊亨,,,龍俊亨,385087571,True,True,True
309560,嘿Siri播放馬修·連恩的歌,馬修·連恩,,,馬修·連恩,774368863,True,True,True
308673,嘿Siri播放Johnny Cash的歌,Johnny Cash,,,Johnny Cash,70936,True,True,True
309235,嘿Siri播放米津玄師的歌,米津玄師,,,米津玄師,530814268,True,True,True
309691,嘿Siri播放葉倩文的歌,葉倩文,,,葉倩文,68399581,True,True,True
309897,嘿Siri播放黃妃的歌,黃妃,,,黃妃,285374603,True,True,True
309996,嘿Siri播放李遐怡的歌,李遐怡,,,李遐怡,568756654,True,True,True
310232,嘿Siri播放王心凌的歌,王心凌,,,王心凌,347815083,True,True,True
309366,嘿Siri播放No Doubt的歌,No Doubt,,,No Doubt,1016512,True,True,True
309756,嘿Siri播放阿牛的歌,阿牛,,,阿牛,278246151,True,True,True
309635,嘿Siri播放Nina Simone的歌,Nina Simone,,,Nina Simone,79798,True,True,True
309334,嘿Siri播放Duffy的歌,Duffy,,,Duffy,272521020,True,True,True
309843,嘿Siri播放Dr. Dre的歌,Dr. Dre,,,Dr. Dre,35315,True,True,True
309930,嘿Siri播放Judy Kuhn的歌,Judy Kuhn,,,Judy Kuhn,271962414,True,True,True
309566,嘿Siri播放布魯斯史普林斯汀的歌,布魯斯史普林斯汀,,,Bruce Springsteen,178834,True,True,True
308944,嘿Siri播放西野加奈的歌,西野加奈,,,西野加奈,410542403,True,False,False
309391,嘿Siri播放潘瑋柏的歌,潘瑋柏,,,潘瑋柏,260955153,True,True,True
309213,嘿Siri播放睡眠音楽の巨匠的歌,睡眠音楽の巨匠,,,睡眠音楽の巨匠,986063378,True,True,True
310245,嘿Siri播放Twins的歌,Twins,,,Twins,157607218,True,True,True
309552,嘿Siri播放聖結石的歌,聖結石,,,聖結石,1241163254,True,False,False
309364,嘿Siri播放Blonde的歌,Blonde,,,Blonde,4823382,True,True,True
308443,嘿Siri播放Selena Gomez的歌,Selena Gomez,,,Selena Gomez,280215834,True,True,True
308463,嘿Siri播放Nicky Romero的歌,Nicky Romero,,,Nicky Romero,285266258,True,True,True
309300,嘿Siri播放Snow Patrol的歌,Snow Patrol,,,Snow Patrol,5327254,True,True,True
309807,嘿Siri播放CeeLo Green的歌,CeeLo Green,,,CeeLo Green,174680978,True,True,True
308887,嘿Siri播放BLOCK B的歌,BLOCK B,,,BLOCK B,673862599,True,True,True
309716,嘿Siri播放Red Hot Chili Peppers的歌,Red Hot Chili Peppers,,,Red Hot Chili Peppers,889780,True,True,True
309322,嘿Siri播放Stereophonics的歌,Stereophonics,,,Stereophonics,2579656,True,True,True
310314,嘿Siri播放金太佑的歌,金太佑,,,金太佑,429335513,True,True,True
309108,嘿Siri播放Beyond的歌,Beyond,,,Beyond,79668659,True,True,True
309341,嘿Siri播放Superfly的歌,Superfly,,,Superfly,150974880,True,True,True
310206,嘿Siri播放久保田利伸的歌,久保田利伸,,,久保田利伸,250048663,True,True,True
309848,嘿Siri播放YUKA的歌,YUKA,,,YUKA,603760477,True,True,True
308378,嘿Siri播放劉若英的歌,劉若英,,,劉若英,16027938,True,True,True
308532,嘿Siri播放Ciara的歌,Ciara,,,Ciara,14317116,True,True,True
308405,嘿Siri播放Ronan Keating的歌,Ronan Keating,,,Ronan Keating,85927,True,True,True
310249,嘿Siri播放Ennio Morricone的歌,Ennio Morricone,,,Ennio Morricone,281035,True,True,True
309328,嘿Siri播放GRAY的歌,GRAY,,,GRAY,732708878,True,True,True
309215,嘿Siri播放凱瑟琳‧詹金斯的歌,凱瑟琳‧詹金斯,,,凱瑟琳‧詹金斯,15157667,True,True,True
309759,嘿Siri播放DJ Khaled的歌,DJ Khaled,,,DJ Khaled,157749142,True,True,True
308835,嘿Siri播放大自然的聲音的歌,大 自然 的 聲音,,,大 自然 的 聲音,1205957361,True,True,True
309188,嘿Siri播放Boyz II Men的歌,Boyz II Men,,,Boyz II Men,256514,True,True,True
308460,嘿Siri播放Katy Perry的歌,Katy Perry,,,Katy Perry,64387566,True,True,True
308663,嘿Siri播放John Lennon的歌,John Lennon,,,John Lennon,4416594,True,True,True
309852,嘿Siri播放Alicia Keys的歌,Alicia Keys,,,Alicia Keys,316069,True,True,True
309150,嘿Siri播放江美琪的歌,江美琪,,,江美琪,15809507,True,True,True
309324,嘿Siri播放GTA的歌,GTA,,,GTA,202095113,True,True,True
308868,嘿Siri播放薛凱琪的歌,薛凱琪,,,薛凱琪,201542612,True,True,True
310037,嘿Siri播放解偉苓的歌,解偉苓,,,解偉苓,951747302,True,True,True
309353,嘿Siri播放Charice的歌,Charice,,,Charice,276468244,True,True,True
309032,嘿Siri播放Echosmith的歌,Echosmith,,,Echosmith,529352559,True,True,True
308856,嘿Siri播放巫啟賢的歌,巫啟賢,,,巫啟賢,14380048,True,True,True
309046,嘿Siri播放桑布伊的歌,桑布伊,,,桑布伊,643635329,True,True,True
308973,嘿Siri播放童安格的歌,童安格,,,童安格,41641639,True,True,True
309207,嘿Siri播放Björk的歌,Björk,,,Björk,295015,True,True,True
310256,嘿Siri播放張碧晨的歌,張碧晨,,,張碧晨,1019445030,True,True,True
310123,嘿Siri播放Nickelback的歌,Nickelback,,,Nickelback,5280361,True,True,True
309225,嘿Siri播放BewhY的歌,BewhY,,,BewhY,738959155,True,True,True
308486,嘿Siri播放小蓓蕾組合的歌,小蓓蕾組合,,,小蓓蕾組合,1029540804,True,True,True
308970,嘿Siri播放Herbie Hancock的歌,Herbie Hancock,,,Herbie Hancock,51639,True,True,True
308926,嘿Siri播放Chris Brown的歌,Chris Brown,,,Chris Brown,95705522,True,True,True
309333,嘿Siri播放Petit Biscuit的歌,Petit Biscuit,,,Petit Biscuit,978442302,True,True,True
310000,嘿Siri播放江蕙的歌,江蕙,,,江蕙,395158183,True,True,True
310302,嘿Siri播放許巍的歌,許巍,,,許巍,84941709,True,True,True
309548,嘿Siri播放四分衛的歌,四分衛,,,四分衛,703274906,True,True,True
308947,嘿Siri播放曲婉婷的歌,曲婉婷,,,曲婉婷,511465685,True,True,True
309950,嘿Siri播放Gareth Gates的歌,Gareth Gates,,,Gareth Gates,33527639,True,True,True
310072,嘿Siri播放王詩安的歌,王詩安,,,王詩安,684235287,True,True,True
309614,嘿Siri播放落日飛車的歌,落日飛車,,,落日飛車,1230293264,True,True,True
308779,嘿Siri播放Elton John的歌,Elton John,,,Elton John,54657,True,True,True
309885,嘿Siri播放衛蘭的歌,衛蘭,,,衛蘭,304187594,True,True,True
309271,嘿Siri播放Tony Bennett的歌,Tony Bennett,,,Tony Bennett,484980,True,True,True
308472,嘿Siri播放Taio Cruz的歌,Taio Cruz,,,Taio Cruz,200407915,True,True,True
308540,嘿Siri播放李玟的歌,李玟,,,李玟,15772775,True,True,True
310124,嘿Siri播放魯柏葛雷森威廉斯的歌,魯柏葛雷森威廉斯,,,魯柏葛雷森威廉斯,41576563,True,True,True
308831,嘿Siri播放Jack Johnson的歌,Jack Johnson,,,Jack Johnson,909253,True,True,True
309557,嘿Siri播放Dash Berlin的歌,Dash Berlin,,,Dash Berlin,264403540,True,True,True
309354,嘿Siri播放光澤的歌,光澤,,,光澤,1163695362,True,True,True
309262,嘿Siri播放Relaxing Piano的歌,Relaxing Piano,,,Relaxing Piano,400445703,True,True,True
310066,嘿Siri播放脆樂團的歌,脆樂團,,,脆樂團,1183831644,True,True,True
308729,嘿Siri播放陳淑樺的歌,陳淑樺,,,陳淑樺,14620498,True,True,True
309722,嘿Siri播放陳慧琳的歌,陳慧琳,,,陳慧琳,274097576,True,True,True
309474,嘿Siri播放Jewel的歌,Jewel,,,Jewel,163711259,True,True,True
309815,嘿Siri播放Primary的歌,Primary,,,Primary,674192858,True,True,True
308501,嘿Siri播放Cashmere Cat的歌,Cashmere Cat,,,Cashmere Cat,567455167,True,True,True
310010,嘿Siri播放那英的歌,那英,,,那英,15930315,True,True,True
309024,嘿Siri播放陳昇的歌,陳昇,,,陳昇,42053233,True,True,True
308714,嘿Siri播放朴樹的歌,朴樹,,,朴樹,539598007,True,True,True
308912,嘿Siri播放辻井伸行的歌,辻井伸行,,,辻井伸行,293126576,True,True,True
309649,嘿Siri播放陳偉霆的歌,陳偉霆,,,陳偉霆,543119215,True,True,True
309709,嘿Siri播放地球樂團的歌,地球樂團,,,地球樂團,74089787,True,True,True
308842,嘿Siri播放李玉剛的歌,李玉剛,,,李玉剛,918464763,True,True,True
309838,嘿Siri播放清水翔太的歌,清水翔太,,,清水翔太,386255092,True,True,True
310145,嘿Siri播放袁婭維的歌,袁婭維,,,袁婭維,638018821,True,True,True
308939,嘿Siri播放The Pussycat Dolls的歌,The Pussycat Dolls,,,The Pussycat Dolls,23331509,True,True,True
308701,嘿Siri播放D'Angelo的歌,D'Angelo,,,D'Angelo,640286,True,True,True
308777,嘿Siri播放普萊亞的歌,普萊亞,,,普萊亞,3543123,True,True,True
308724,嘿Siri播放陳芳語的歌,陳芳語,,,陳芳語,520340425,True,False,False
309928,嘿Siri播放姜育恆的歌,姜育恆,,,姜育恆,938020237,True,True,True
308323,嘿Siri播放The Piano Guys的歌,The Piano Guys,,,The Piano Guys,498030399,True,True,True
309147,嘿Siri播放林強的歌,林強,,,林強,380626237,True,True,True
309524,嘿Siri播放Hilary Duff的歌,Hilary Duff,,,Hilary Duff,3296003,True,True,True
308719,嘿Siri播放林芯儀的歌,林芯儀,,,林芯儀,616598523,True,True,True
309080,嘿Siri播放丁世光的歌,丁世光,,,丁世光,289040724,True,True,True
309452,嘿Siri播放Aerosmith的歌,Aerosmith,,,Aerosmith,115386,True,True,True
309763,嘿Siri播放林依晨的歌,林依晨,,,林依晨,594423286,True,True,True
309482,嘿Siri播放藍井艾露的歌,藍井艾露,,,藍井艾露,569938402,True,True,True
308578,嘿Siri播放吳汶芳的歌,吳汶芳,,,吳汶芳,739674696,True,True,True
309054,嘿Siri播放冷漠的歌,冷漠,,,冷漠,651936015,True,True,True
309966,嘿Siri播放Bebe Rexha的歌,Bebe Rexha,,,Bebe Rexha,466059563,True,True,True
308757,嘿Siri播放Urban Zakapa的歌,Urban Zakapa,,,Urban Zakapa,438874798,True,True,True
308812,嘿Siri播放二珂的歌,二珂,,,二珂,1278259485,True,True,True
308339,嘿Siri播放Rejjie Snow的歌,Rejjie Snow,,,Rejjie Snow,658461929,True,True,True
309202,嘿Siri播放藍心湄的歌,藍心湄,,,藍心湄,316588317,True,True,True
308329,嘿Siri播放Chace的歌,Chace,,,Chace,207633892,True,True,True
310242,嘿Siri播放Why Don't We的歌,Why Don't We,,,Why Don't We,1161814111,True,True,True
310253,嘿Siri播放陳潔儀的歌,陳潔儀,,,陳潔儀,367423741,True,True,True
309094,嘿Siri播放信的歌,信,,,信,838339499,True,True,True
308728,嘿Siri播放尹美萊的歌,尹美萊,,,尹美萊,326451219,True,True,True
309669,嘿Siri播放雅尼的歌,雅尼,,,雅尼,17971,True,True,True
310099,嘿Siri播放BEAST的歌,BEAST,,,BEAST,424366185,True,True,True
309268,嘿Siri播放李玉璽的歌,李玉璽,,,李玉璽,840778723,True,True,True
310063,嘿Siri播放Royal Blood的歌,Royal Blood,,,Royal Blood,809772445,True,True,True
308709,嘿Siri播放gugudan的歌,gugudan,,,gugudan,1128322298,True,True,True
309299,嘿Siri播放慢慢說樂團的歌,慢慢說樂團,,,慢慢說樂團,798506089,True,True,True
309519,嘿Siri播放林忠諭的歌,林忠諭,,,林忠諭,1008266756,True,True,True
310295,嘿Siri播放王雁盟的歌,王雁盟,,,王雁盟,636441861,True,True,True
309954,嘿Siri播放弦子的歌,弦子,,,弦子,681639010,True,True,True
308421,嘿Siri播放Christopher的歌,Christopher,,,Christopher,502578404,True,True,True
308880,嘿Siri播放克里斯泰爾的歌,克里斯泰爾,,,克里斯泰爾,290643627,True,True,True
309658,嘿Siri播放Billy Joel的歌,Billy Joel,,,Billy Joel,485953,True,True,True
309647,嘿Siri播放Icona Pop的歌,Icona Pop,,,Icona Pop,398345158,True,True,True
308978,嘿Siri播放方泂鑌的歌,方泂鑌,,,方炯鑌,395185481,True,True,True
310029,嘿Siri播放Lupe Fiasco的歌,Lupe Fiasco,,,Lupe Fiasco,2851441,True,True,True
308543,嘿Siri播放泫雅的歌,泫雅,,,泫雅,384855556,True,True,True
309833,嘿Siri播放齊豫的歌,齊豫,,,齊豫,368676287,True,True,True
309882,嘿Siri播放亞歷山卓·戴斯普雷特的歌,亞歷山卓·戴斯普雷特,,,亞歷山卓·戴斯普雷特,267126119,True,True,True
309429,嘿Siri播放G.NA的歌,G.NA,,,G.NA,300051773,True,True,True
